,label
5797,1
5798,1
5799,0
5800,0
5801,1
5802,1
5803,0
5804,1
5805,1
5806,1
5807,0
5808,0
5809,1
5810,1
5811,1
5812,1
5813,0
5814,1
5815,1
5816,1
5817,0
5818,0
5819,1
5820,1
5821,1
5822,1
5823,0
5824,0
5825,1
5826,1
5827,1
5828,0
5829,1
5830,1
5831,1
5832,1
5833,0
5834,0
5835,1
5836,1
5837,0
5838,0
5839,1
5840,1
5841,0
5842,1
5843,0
5844,1
5845,1
5846,0
5847,1
5848,0
5849,0
5850,0
5851,1
5852,1
5853,1
5854,1
5855,1
5856,0
5857,1
5858,1
5859,1
5860,1
5861,1
5862,1
5863,1
5864,1
5865,0
5866,1
5867,1
5868,1
5869,1
5870,0
5871,1
5872,1
5873,0
5874,0
5875,1
5876,1
5877,1
5878,1
5879,1
5880,0
5881,1
5882,1
5883,1
5884,1
5885,0
5886,0
5887,1
5888,1
5889,0
5890,1
5891,0
5892,1
5893,1
5894,1
5895,1
5896,1
5897,1
5898,0
5899,0
5900,0
5901,0
5902,0
5903,1
5904,0
5905,1
5906,1
5907,1
5908,1
5909,1
5910,1
5911,0
5912,1
5913,1
5914,0
5915,0
5916,0
5917,1
5918,0
5919,1
5920,1
5921,0
5922,0
5923,0
5924,1
5925,0
5926,0
5927,1
5928,1
5929,0
5930,0
5931,0
5932,1
5933,0
5934,1
5935,0
5936,0
5937,0
5938,1
5939,0
5940,1
5941,1
5942,1
5943,0
5944,1
5945,1
5946,1
5947,1
5948,1
5949,1
5950,1
5951,0
5952,1
5953,1
5954,1
5955,0
5956,0
5957,0
5958,0
5959,1
5960,1
5961,0
5962,0
5963,0
5964,0
5965,1
5966,0
5967,1
5968,1
5969,1
5970,1
5971,1
5972,0
5973,1
5974,0
5975,0
5976,1
5977,0
5978,0
5979,0
5980,0
5981,1
5982,0
5983,1
5984,1
5985,0
5986,0
5987,1
5988,1
5989,0
5990,0
5991,1
5992,0
5993,1
5994,1
5995,0
5996,1
5997,1
5998,1
5999,1
6000,1
6001,1
6002,0
6003,1
6004,0
6005,0
6006,1
6007,0
6008,1
6009,1
6010,1
6011,1
6012,0
6013,1
6014,1
6015,1
6016,1
6017,1
6018,0
6019,1
6020,1
6021,1
6022,1
6023,0
6024,0
6025,1
6026,1
6027,0
6028,1
6029,1
6030,0
6031,1
6032,1
6033,0
6034,1
6035,1
6036,1
6037,0
6038,1
6039,1
6040,0
6041,0
6042,1
6043,0
6044,0
6045,1
6046,0
6047,0
6048,0
6049,1
6050,0
6051,1
6052,1
6053,1
6054,0
6055,1
6056,0
6057,0
6058,0
6059,1
6060,1
6061,0
6062,0
6063,1
6064,1
6065,0
6066,1
6067,1
6068,0
6069,1
6070,0
6071,0
6072,1
6073,0
6074,1
6075,0
6076,1
6077,0
6078,0
6079,0
6080,0
6081,1
6082,1
6083,1
6084,0
6085,1
6086,1
6087,1
6088,1
6089,0
6090,1
6091,1
6092,0
6093,1
6094,0
6095,0
6096,1
6097,0
6098,1
6099,1
6100,1
6101,0
6102,0
6103,1
6104,1
6105,1
6106,1
6107,1
6108,1
6109,0
6110,1
6111,0
6112,1
6113,0
6114,0
6115,0
6116,1
6117,1
6118,1
6119,1
6120,0
6121,0
6122,1
6123,1
6124,1
6125,1
6126,1
6127,1
6128,1
6129,1
6130,0
6131,1
6132,1
6133,1
6134,1
6135,0
6136,0
6137,0
6138,1
6139,1
6140,1
6141,1
6142,1
6143,1
6144,0
6145,1
6146,1
6147,0
6148,0
6149,1
6150,1
6151,0
6152,0
6153,1
6154,1
6155,1
6156,1
6157,0
6158,0
6159,1
6160,0
6161,0
6162,1
6163,0
6164,1
6165,0
6166,0
6167,0
6168,0
6169,1
6170,0
6171,1
6172,0
6173,0
6174,1
6175,0
6176,1
6177,0
6178,1
6179,1
6180,0
6181,1
6182,1
6183,0
6184,1
6185,1
6186,0
6187,1
6188,0
6189,0
6190,0
6191,1
6192,1
6193,1
6194,0
6195,0
6196,1
6197,1
6198,1
6199,0
6200,1
6201,1
6202,1
6203,1
6204,0
6205,1
6206,1
6207,1
6208,1
6209,1
6210,1
6211,1
6212,1
6213,1
6214,1
6215,1
6216,0
6217,1
6218,0
6219,0
6220,1
6221,1
6222,1
6223,0
6224,1
6225,0
6226,1
6227,0
6228,1
6229,1
6230,1
6231,0
6232,1
6233,1
6234,0
6235,1
6236,1
6237,1
6238,1
6239,0
6240,1
6241,0
6242,1
6243,1
6244,0
6245,1
6246,1
6247,0
6248,1
6249,1
6250,0
6251,1
6252,1
6253,0
6254,0
6255,1
6256,1
6257,1
6258,1
6259,0
6260,1
6261,1
6262,0
6263,1
6264,1
6265,0
6266,1
6267,1
6268,0
6269,1
6270,1
6271,1
6272,1
6273,0
6274,1
6275,0
6276,1
6277,1
6278,0
6279,1
6280,1
6281,0
6282,1
6283,1
6284,0
6285,1
6286,0
6287,1
6288,1
6289,0
6290,0
6291,1
6292,1
6293,0
6294,1
6295,0
6296,1
6297,1
6298,1
6299,1
6300,0
6301,0
6302,1
6303,1
6304,0
6305,1
6306,0
6307,1
6308,0
6309,1
6310,1
6311,0
6312,1
6313,1
6314,0
6315,1
6316,1
6317,1
6318,1
6319,0
6320,1
6321,1
6322,1
6323,1
6324,1
6325,1
6326,0
6327,1
6328,0
6329,1
6330,1
6331,1
6332,1
6333,1
6334,1
6335,1
6336,0
6337,0
6338,1
6339,1
6340,1
6341,1
6342,1
6343,0
6344,0
6345,0
6346,1
6347,0
6348,0
6349,0
6350,0
6351,1
6352,0
6353,1
6354,0
6355,0
6356,0
6357,1
6358,0
6359,1
6360,1
6361,0
6362,0
6363,0
6364,0
6365,1
6366,1
6367,0
6368,0
6369,1
6370,0
6371,1
6372,1
6373,1
6374,1
6375,1
6376,0
6377,0
6378,1
6379,0
6380,1
6381,1
6382,1
6383,1
6384,0
6385,1
6386,0
6387,1
6388,0
6389,0
6390,0
6391,0
6392,1
6393,0
6394,1
6395,0
6396,0
6397,1
6398,0
6399,1
6400,0
6401,1
6402,0
6403,0
6404,1
6405,1
6406,0
6407,1
6408,0
6409,1
6410,1
6411,1
6412,1
6413,1
6414,1
6415,0
6416,1
6417,0
6418,0
6419,1
6420,1
6421,0
6422,0
6423,0
6424,1
6425,0
6426,0
6427,1
6428,1
6429,1
6430,1
6431,1
6432,0
6433,1
6434,1
6435,1
6436,1
6437,0
6438,1
6439,0
6440,0
6441,1
6442,1
6443,1
6444,0
6445,1
6446,1
6447,1
6448,1
6449,0
6450,0
6451,0
6452,1
6453,1
6454,0
6455,1
6456,0
6457,1
6458,1
6459,0
6460,1
6461,1
6462,1
6463,0
6464,0
6465,1
6466,1
6467,1
6468,0
6469,0
6470,0
6471,1
6472,1
6473,1
6474,0
6475,0
6476,0
6477,0
6478,1
6479,1
6480,1
6481,0
6482,0
6483,0
6484,0
6485,0
6486,1
6487,0
6488,0
6489,1
6490,0
6491,1
6492,1
6493,1
6494,0
6495,1
6496,1
6497,1
6498,1
6499,0
6500,1
6501,1
6502,1
6503,0
6504,1
6505,0
6506,1
6507,1
6508,1
6509,1
6510,1
6511,0
6512,1
6513,1
6514,1
6515,0
6516,0
6517,0
6518,0
6519,0
6520,0
6521,1
6522,1
6523,1
6524,1
6525,1
6526,0
6527,0
6528,1
6529,1
6530,1
6531,1
6532,0
6533,1
6534,1
6535,0
6536,1
6537,1
6538,1
6539,1
6540,0
6541,1
6542,1
6543,1
6544,0
6545,1
6546,1
6547,1
6548,0
6549,1
6550,1
6551,0
6552,1
6553,0
6554,1
6555,0
6556,0
6557,0
6558,1
6559,1
6560,1
6561,1
6562,1
6563,1
6564,0
6565,0
6566,1
6567,0
6568,1
6569,0
6570,1
6571,0
6572,1
6573,1
6574,0
6575,0
6576,1
6577,0
6578,1
6579,1
6580,1
6581,1
6582,1
6583,1
6584,1
6585,0
6586,1
6587,1
6588,1
6589,1
6590,1
6591,1
6592,0
6593,1
6594,0
6595,0
6596,0
6597,1
6598,1
6599,1
6600,1
6601,0
6602,0
6603,0
6604,1
6605,1
6606,1
6607,1
6608,0
6609,1
6610,1
6611,0
6612,1
6613,0
6614,0
6615,1
6616,0
6617,0
6618,1
6619,1
6620,1
6621,0
6622,0
6623,1
6624,0
6625,1
6626,1
6627,0
6628,1
6629,1
6630,1
6631,1
6632,0
6633,1
6634,1
6635,0
6636,1
6637,1
6638,0
6639,0
6640,1
6641,1
6642,0
6643,1
6644,1
6645,0
6646,0
6647,1
6648,1
6649,1
6650,1
6651,0
6652,0
6653,1
6654,0
6655,1
6656,0
6657,0
6658,1
6659,0
6660,1
6661,1
6662,1
6663,1
6664,1
6665,1
6666,0
6667,1
6668,1
6669,0
6670,0
6671,0
6672,1
6673,0
6674,1
6675,0
6676,0
6677,0
6678,1
6679,1
6680,1
6681,1
6682,0
6683,0
6684,1
6685,1
6686,1
6687,0
6688,1
6689,0
6690,1
6691,1
6692,1
6693,1
6694,0
6695,1
6696,0
6697,0
6698,1
6699,1
6700,1
6701,0
6702,1
6703,1
6704,1
6705,0
6706,1
6707,0
6708,1
6709,0
6710,1
6711,1
6712,1
6713,0
6714,1
6715,1
6716,1
6717,1
6718,0
6719,1
6720,0
6721,1
6722,1
6723,0
6724,1
6725,0
6726,0
6727,1
6728,1
6729,0
6730,1
6731,0
6732,1
6733,1
6734,1
6735,1
6736,1
6737,0
6738,1
6739,0
6740,0
6741,1
6742,0
6743,0
6744,1
6745,0
6746,1
6747,0
6748,1
6749,1
6750,1
6751,1
6752,1
6753,1
6754,1
6755,0
6756,1
6757,1
6758,0
6759,1
6760,0
6761,0
6762,1
6763,1
6764,0
6765,1
6766,0
6767,1
6768,1
6769,1
6770,1
6771,1
6772,1
6773,0
6774,1
6775,1
6776,1
6777,1
6778,0
6779,1
6780,0
6781,0
6782,0
6783,1
6784,1
6785,1
6786,1
6787,1
6788,0
6789,1
6790,0
6791,1
6792,0
6793,1
6794,1
6795,0
6796,1
6797,1
6798,1
6799,1
6800,1
6801,1
6802,1
6803,0
6804,1
6805,1
6806,1
6807,1
6808,0
6809,0
6810,1
6811,1
6812,1
6813,1
6814,0
6815,1
6816,1
6817,0
6818,0
6819,0
6820,1
6821,1
6822,1
6823,1
6824,1
6825,1
6826,1
6827,1
6828,1
6829,0
6830,1
6831,1
6832,1
6833,0
6834,1
6835,1
6836,1
6837,1
6838,1
6839,0
6840,0
6841,1
6842,0
6843,1
6844,1
6845,0
6846,1
6847,1
6848,0
6849,0
6850,0
6851,0
6852,0
6853,0
6854,0
6855,1
6856,1
6857,1
6858,1
6859,1
6860,1
6861,1
6862,0
6863,1
6864,0
6865,0
6866,1
6867,1
6868,1
6869,0
6870,0
6871,0
6872,0
6873,0
6874,0
6875,0
6876,0
6877,1
6878,0
6879,0
6880,1
6881,1
6882,0
6883,0
6884,1
6885,0
6886,0
6887,1
6888,0
6889,0
6890,1
6891,1
6892,0
6893,0
6894,0
6895,0
6896,0
6897,0
6898,0
6899,1
6900,0
6901,1
6902,1
6903,0
6904,0
6905,1
6906,1
6907,1
6908,1
6909,1
6910,1
6911,0
6912,1
6913,0
6914,0
6915,1
6916,1
6917,1
6918,0
6919,0
6920,0
6921,1
6922,1
6923,0
6924,0
6925,1
6926,0
6927,0
6928,1
6929,0
6930,1
6931,0
6932,0
6933,1
6934,1
6935,0
6936,0
6937,1
6938,1
6939,1
6940,1
6941,0
6942,0
6943,0
6944,1
6945,1
6946,1
6947,0
6948,0
6949,1
6950,0
6951,1
6952,0
6953,1
6954,1
6955,0
6956,1
6957,0
6958,0
6959,0
6960,1
6961,1
6962,1
6963,1
6964,0
6965,1
6966,0
6967,1
6968,1
6969,1
6970,0
6971,1
6972,0
6973,0
6974,1
6975,0
6976,1
6977,0
6978,1
6979,1
6980,0
6981,1
6982,1
6983,0
6984,1
6985,0
6986,1
6987,0
6988,1
6989,1
6990,1
6991,1
6992,1
6993,1
6994,1
6995,1
6996,1
6997,0
6998,0
6999,0
7000,0
7001,0
7002,1
7003,1
7004,0
7005,1
7006,1
7007,1
7008,1
7009,0
7010,1
7011,1
7012,1
7013,1
7014,0
7015,1
7016,1
7017,1
7018,0
7019,0
7020,1
7021,1
7022,0
7023,0
7024,1
7025,1
7026,1
7027,0
7028,0
7029,1
7030,0
7031,1
7032,1
7033,1
7034,1
7035,0
7036,0
7037,1
7038,1
7039,1
7040,1
7041,1
7042,0
7043,0
7044,1
7045,1
7046,1
7047,1
7048,0
7049,0
7050,1
7051,0
7052,1
7053,1
7054,0
7055,0
7056,0
7057,0
7058,1
7059,1
7060,0
7061,1
7062,1
7063,1
7064,0
7065,0
7066,1
7067,0
7068,0
7069,1
7070,0
7071,1
7072,1
7073,0
7074,0
7075,1
7076,0
7077,0
7078,1
7079,1
7080,0
7081,1
7082,0
7083,1
7084,1
7085,0
7086,0
7087,1
7088,1
7089,0
7090,1
7091,1
7092,0
7093,1
7094,1
7095,1
7096,0
7097,0
7098,1
7099,1
7100,1
7101,1
7102,1
7103,1
7104,1
7105,1
7106,1
7107,0
7108,1
7109,1
7110,0
7111,0
7112,1
7113,0
7114,0
7115,1
7116,0
7117,0
7118,0
7119,0
7120,1
7121,0
7122,1
7123,0
7124,1
7125,0
7126,0
7127,1
7128,1
7129,1
7130,1
7131,1
7132,0
7133,0
7134,0
7135,0
7136,0
7137,0
7138,1
7139,1
7140,1
7141,0
7142,0
7143,1
7144,1
7145,1
7146,0
7147,1
7148,0
7149,1
7150,0
7151,1
7152,0
7153,0
7154,1
7155,1
7156,1
7157,1
7158,1
7159,1
7160,0
7161,1
7162,0
7163,0
7164,1
7165,0
7166,1
7167,1
7168,0
7169,0
7170,0
7171,0
7172,0
7173,1
7174,0
7175,1
7176,1
7177,0
7178,0
7179,1
7180,0
7181,0
7182,0
7183,1
7184,1
7185,1
7186,1
7187,0
7188,1
7189,1
7190,1
7191,1
7192,1
7193,1
7194,1
7195,0
7196,1
7197,1
7198,1
7199,1
7200,1
7201,1
7202,1
7203,1
7204,0
7205,1
7206,1
7207,0
7208,1
7209,1
7210,0
7211,0
7212,1
7213,0
7214,1
7215,1
7216,1
7217,0
7218,1
7219,0
7220,1
7221,1
7222,1
7223,1
7224,0
7225,1
7226,1
7227,1
7228,0
7229,0
7230,1
7231,1
7232,0
7233,1
7234,1
7235,1
7236,0
7237,1
7238,0
7239,1
7240,0
7241,0
7242,0
7243,1
7244,1
7245,1
7246,0
7247,0
7248,1
7249,0
7250,1
7251,0
7252,1
7253,1
7254,0
7255,1
7256,1
7257,1
7258,0
7259,0
7260,1
7261,1
7262,1
7263,0
7264,1
7265,1
7266,0
7267,0
7268,0
7269,1
7270,1
7271,1
7272,0
7273,1
7274,1
7275,0
7276,0
7277,1
7278,0
7279,0
7280,0
7281,1
7282,1
7283,1
7284,1
7285,0
7286,1
7287,1
7288,1
7289,1
7290,1
7291,0
7292,0
7293,1
7294,0
7295,1
7296,1
7297,0
7298,0
7299,0
7300,1
7301,1
7302,1
7303,1
7304,1
7305,1
7306,0
7307,0
7308,1
7309,0
7310,1
7311,1
7312,1
7313,0
7314,0
7315,1
7316,0
7317,1
7318,0
7319,0
7320,1
7321,0
7322,1
7323,0
7324,1
7325,1
7326,1
7327,1
7328,0
7329,1
7330,1
7331,1
7332,0
7333,0
7334,0
7335,1
7336,0
7337,0
7338,0
7339,1
7340,1
7341,1
7342,1
7343,1
7344,0
7345,0
7346,1
7347,1
7348,1
7349,1
7350,0
7351,1
7352,0
7353,1
7354,0
7355,1
7356,1
7357,0
7358,1
7359,1
7360,1
7361,1
7362,0
7363,1
7364,0
7365,1
7366,0
7367,1
7368,1
7369,0
7370,1
7371,0
7372,1
7373,1
7374,1
7375,0
7376,1
7377,0
7378,1
7379,0
7380,1
7381,1
7382,1
7383,0
7384,1
7385,0
7386,1
7387,0
7388,1
7389,0
7390,1
7391,1
7392,1
7393,1
7394,1
7395,0
7396,1
7397,1
7398,1
7399,0
7400,0
7401,0
7402,1
7403,1
7404,1
7405,0
7406,0
7407,1
7408,1
7409,1
7410,1
7411,1
7412,1
7413,1
7414,0
7415,0
7416,0
7417,0
7418,1
7419,0
7420,0
7421,1
7422,0
7423,0
7424,1
7425,1
7426,1
7427,1
7428,0
7429,0
7430,0
7431,0
7432,0
7433,0
7434,1
7435,0
7436,0
7437,1
7438,1
7439,0
7440,0
7441,0
7442,1
7443,1
7444,1
7445,0
7446,1
7447,1
7448,1
7449,1
7450,1
7451,1
7452,1
7453,1
7454,1
7455,1
7456,0
7457,1
7458,1
7459,1
7460,0
7461,1
7462,0
7463,0
7464,1
7465,1
7466,1
7467,1
7468,0
7469,1
7470,0
7471,1
7472,1
7473,1
7474,1
7475,1
7476,1
7477,0
7478,1
7479,0
7480,0
7481,1
7482,1
7483,1
7484,0
7485,0
7486,1
7487,0
7488,1
7489,0
7490,1
7491,1
7492,1
7493,0
7494,0
7495,0
7496,1
7497,1
7498,1
7499,1
7500,1
7501,1
7502,0
7503,1
7504,0
7505,1
7506,1
7507,1
7508,0
7509,1
7510,0
7511,1
7512,0
7513,0
7514,1
7515,1
7516,0
7517,1
7518,1
7519,1
7520,1
7521,0
7522,1
7523,0
7524,1
7525,1
7526,0
7527,1
7528,0
7529,0
7530,0
7531,1
7532,1
7533,1
7534,1
7535,0
7536,1
7537,0
7538,0
7539,1
7540,0
7541,1
7542,1
7543,1
7544,0
7545,0
7546,0
7547,1
7548,0
7549,1
7550,0
7551,0
7552,1
7553,1
7554,1
7555,1
7556,1
7557,0
7558,1
7559,1
7560,1
7561,0
7562,0
7563,1
7564,1
7565,1
7566,0
7567,1
7568,1
7569,1
7570,1
7571,1
7572,0
7573,1
7574,0
7575,1
7576,1
7577,0
7578,0
7579,1
7580,1
7581,0
7582,1
7583,0
7584,1
7585,0
7586,1
7587,1
7588,1
7589,0
7590,0
7591,0
7592,0
7593,1
7594,1
7595,1
7596,1
7597,1
7598,0
7599,0
7600,1
7601,1
7602,1
7603,1
7604,0
7605,1
7606,1
7607,0
7608,0
7609,1
7610,1
7611,1
7612,1
7613,0
7614,0
7615,0
7616,0
7617,0
7618,1
7619,1
7620,1
7621,1
7622,0
7623,1
7624,0
7625,0
7626,1
7627,1
7628,1
7629,0
7630,1
7631,1
7632,1
7633,1
7634,0
7635,0
7636,1
7637,1
7638,1
7639,1
7640,1
7641,0
7642,1
7643,0
7644,1
7645,0
7646,1
7647,1
7648,1
7649,0
7650,1
7651,0
7652,0
7653,0
7654,0
7655,0
7656,0
7657,0
7658,1
7659,1
7660,1
7661,1
7662,0
7663,0
7664,1
7665,0
7666,0
7667,1
7668,1
7669,1
7670,1
7671,1
7672,1
7673,0
7674,0
7675,1
7676,1
7677,1
7678,1
7679,1
7680,0
7681,0
7682,1
7683,0
7684,1
7685,0
7686,0
7687,0
7688,1
7689,0
7690,0
7691,1
7692,0
7693,0
7694,1
7695,0
7696,1
7697,1
7698,1
7699,0
7700,0
7701,1
7702,0
7703,0
7704,0
7705,1
7706,1
7707,1
7708,0
7709,0
7710,0
7711,1
7712,0
7713,0
7714,1
7715,1
7716,1
7717,0
7718,0
7719,1
7720,0
7721,0
7722,1
7723,1
7724,1
7725,0
7726,1
7727,0
7728,0
7729,1
7730,0
7731,1
7732,1
7733,0
7734,1
7735,0
7736,1
7737,1
7738,0
7739,1
7740,1
7741,1
7742,1
7743,0
7744,1
7745,1
7746,0
7747,1
7748,1
7749,1
7750,0
7751,1
7752,1
7753,0
7754,1
7755,0
7756,0
7757,1
7758,1
7759,0
7760,1
7761,1
7762,0
7763,1
7764,0
7765,0
7766,0
7767,1
7768,1
7769,0
7770,0
7771,1
7772,1
7773,0
7774,1
7775,1
7776,0
7777,0
7778,1
7779,0
7780,0
7781,1
7782,0
7783,0
7784,0
7785,0
7786,1
7787,0
7788,1
7789,0
7790,1
7791,1
7792,1
7793,1
7794,1
7795,1
7796,0
7797,1
7798,1
7799,0
7800,1
7801,1
7802,1
7803,0
7804,0
7805,0
7806,1
7807,1
7808,1
7809,1
7810,0
7811,0
7812,1
7813,1
7814,1
7815,1
7816,1
7817,0
7818,1
7819,1
7820,0
7821,1
7822,0
7823,1
7824,0
7825,1
7826,1
7827,1
7828,0
7829,1
7830,0
7831,0
7832,1
7833,1
7834,0
7835,0
7836,1
7837,1
7838,0
7839,0
7840,0
7841,1
7842,1
7843,1
7844,1
7845,0
7846,1
7847,1
7848,1
7849,0
7850,0
7851,1
7852,1
7853,1
7854,1
7855,0
7856,1
7857,0
7858,0
7859,0
7860,0
7861,0
7862,1
7863,0
7864,1
7865,1
7866,1
7867,1
7868,1
7869,0
7870,1
7871,0
7872,1
7873,1
7874,0
7875,0
7876,1
7877,0
7878,0
7879,1
7880,1
7881,0
7882,0
7883,0
7884,0
7885,0
7886,0
7887,1
7888,1
7889,0
7890,1
7891,1
7892,0
7893,1
7894,0
7895,0
7896,1
7897,1
7898,0
7899,0
7900,0
7901,0
7902,1
7903,1
7904,0
7905,0
7906,1
7907,0
7908,1
7909,0
7910,1
7911,0
7912,0
7913,1
7914,1
7915,0
7916,1
7917,1
7918,0
7919,1
7920,0
7921,1
7922,0
7923,0
7924,0
7925,1
7926,1
7927,0
7928,0
7929,1
7930,0
7931,1
7932,0
7933,1
7934,1
7935,1
7936,0
7937,1
7938,1
7939,0
7940,0
7941,0
7942,1
7943,1
7944,0
7945,1
7946,1
7947,1
7948,1
7949,1
7950,0
7951,0
7952,1
7953,1
7954,0
7955,0
7956,0
7957,0
7958,0
7959,0
7960,1
7961,1
7962,1
7963,1
7964,0
7965,0
7966,0
7967,1
7968,1
7969,1
7970,0
7971,1
7972,0
7973,0
7974,0
7975,1
7976,0
7977,1
7978,0
7979,0
7980,1
7981,1
7982,0
7983,1
7984,1
7985,0
7986,1
7987,1
7988,0
7989,0
7990,1
7991,1
7992,1
7993,1
7994,0
7995,0
7996,1
7997,1
7998,1
7999,0
8000,1
8001,1
8002,1
8003,0
8004,1
8005,1
8006,0
8007,1
8008,1
8009,1
8010,0
8011,0
8012,1
8013,1
8014,1
8015,1
8016,0
8017,1
8018,1
8019,0
8020,1
8021,0
8022,1
8023,0
8024,1
8025,0
8026,1
8027,0
8028,1
8029,1
8030,1
8031,1
8032,1
8033,1
8034,1
8035,0
8036,1
8037,0
8038,1
8039,0
8040,0
8041,1
8042,1
8043,1
8044,1
8045,1
8046,0
8047,1
8048,1
8049,1
8050,1
8051,1
8052,1
8053,0
8054,1
8055,1
8056,1
8057,0
8058,1
8059,1
8060,1
8061,1
8062,0
8063,0
8064,0
8065,1
8066,1
8067,1
8068,1
8069,0
8070,1
8071,1
8072,1
8073,1
8074,0
8075,1
8076,0
8077,0
8078,1
8079,0
8080,1
8081,1
8082,0
8083,0
8084,0
8085,0
8086,1
8087,0
8088,1
8089,0
8090,0
8091,1
8092,1
8093,1
8094,0
8095,1
8096,1
8097,0
8098,1
8099,0
8100,1
8101,0
8102,1
8103,1
8104,1
8105,1
8106,0
8107,1
8108,1
8109,1
8110,0
8111,0
8112,1
8113,1
8114,1
8115,1
8116,1
8117,0
8118,1
8119,1
8120,1
8121,0
8122,0
8123,1
8124,0
8125,1
8126,1
8127,0
8128,1
8129,0
8130,1
8131,0
8132,1
8133,0
8134,1
8135,1
8136,1
8137,0
8138,1
8139,0
8140,1
8141,0
8142,1
8143,1
8144,1
8145,1
8146,1
8147,1
8148,1
8149,1
8150,1
8151,0
8152,1
8153,1
8154,1
8155,0
8156,1
8157,0
8158,1
8159,0
8160,1
8161,1
8162,1
8163,1
8164,0
8165,1
8166,1
8167,0
8168,1
8169,1
8170,1
8171,1
8172,1
8173,0
8174,0
8175,1
8176,0
8177,1
8178,0
8179,0
8180,1
8181,1
8182,1
8183,1
8184,1
8185,1
8186,1
8187,1
8188,1
8189,1
8190,1
8191,1
8192,1
8193,1
8194,1
8195,0
8196,0
8197,0
8198,1
8199,0
8200,1
8201,1
8202,1
8203,1
8204,0
8205,1
8206,1
8207,0
8208,0
8209,1
8210,1
8211,1
8212,1
8213,1
8214,1
8215,1
8216,1
8217,1
8218,1
8219,1
8220,0
8221,1
8222,1
8223,0
8224,0
8225,1
8226,0
8227,1
8228,0
8229,1
8230,1
8231,0
8232,1
8233,1
8234,1
8235,1
8236,0
8237,0
8238,1
8239,0
8240,0
8241,0
8242,0
8243,1
8244,1
8245,1
8246,1
8247,0
8248,1
8249,0
8250,0
8251,1
8252,1
8253,0
8254,1
8255,1
8256,0
8257,0
8258,1
8259,1
8260,0
8261,1
8262,0
8263,1
8264,1
8265,1
8266,1
8267,0
8268,0
8269,1
8270,0
8271,0
8272,0
8273,0
8274,0
8275,1
8276,1
8277,1
8278,1
8279,0
8280,1
8281,1
8282,0
8283,1
8284,0
8285,1
8286,0
8287,1
8288,1
8289,0
8290,0
8291,1
8292,1
8293,1
8294,1
8295,0
8296,0
8297,0
8298,1
8299,1
8300,0
8301,1
8302,1
8303,1
8304,0
8305,1
8306,0
8307,0
8308,0
8309,1
8310,1
8311,1
8312,1
8313,0
8314,1
8315,0
8316,0
8317,1
8318,1
8319,1
8320,1
8321,1
8322,0
8323,0
8324,0
8325,1
8326,1
8327,1
8328,0
8329,0
8330,0
8331,0
8332,0
8333,1
8334,1
8335,0
8336,1
8337,0
8338,0
8339,0
8340,1
8341,0
8342,0
8343,0
8344,1
8345,0
8346,1
8347,1
8348,0
8349,0
8350,1
8351,1
8352,1
8353,0
8354,1
8355,1
8356,0
8357,1
8358,0
8359,0
8360,1
8361,0
8362,0
8363,1
8364,0
8365,0
8366,0
8367,0
8368,1
8369,1
8370,0
8371,0
8372,1
8373,1
8374,0
8375,1
8376,1
8377,1
8378,0
8379,1
8380,1
8381,1
8382,1
8383,1
8384,0
8385,1
8386,1
8387,0
8388,0
8389,1
8390,0
8391,1
8392,1
8393,1
8394,0
8395,1
8396,0
8397,1
8398,0
8399,1
8400,0
8401,1
8402,0
8403,1
8404,0
8405,0
8406,0
8407,0
8408,0
8409,0
8410,0
8411,1
8412,1
8413,1
8414,0
8415,1
8416,0
8417,0
8418,1
8419,0
8420,1
8421,1
8422,0
8423,0
8424,0
8425,0
8426,1
8427,0
8428,1
8429,1
8430,0
8431,0
8432,1
8433,1
8434,1
8435,1
8436,1
8437,0
8438,0
8439,1
8440,1
8441,1
8442,0
8443,1
8444,1
8445,0
8446,0
8447,1
8448,1
8449,1
8450,0
8451,0
8452,0
8453,0
8454,0
8455,0
8456,1
8457,1
8458,1
8459,1
8460,1
8461,1
8462,1
8463,0
8464,0
8465,1
8466,0
8467,1
8468,1
8469,0
8470,0
8471,0
8472,1
8473,0
8474,0
8475,0
8476,0
8477,0
8478,1
8479,1
8480,1
8481,1
8482,0
8483,0
8484,1
8485,1
8486,0
8487,1
8488,1
8489,0
8490,1
8491,1
8492,1
8493,1
8494,0
8495,1
8496,1
8497,1
8498,1
8499,1
8500,1
8501,0
8502,1
8503,0
8504,0
8505,1
8506,1
8507,1
8508,1
8509,1
8510,0
8511,0
8512,1
8513,0
8514,1
8515,1
8516,0
8517,0
8518,1
8519,1
8520,1
8521,1
8522,1
8523,1
8524,0
8525,0
8526,1
8527,1
8528,0
8529,1
8530,0
8531,0
8532,1
8533,1
8534,1
8535,1
8536,1
8537,1
8538,1
8539,0
8540,0
8541,1
8542,1
8543,0
8544,1
8545,1
8546,1
8547,1
8548,0
8549,0
8550,1
8551,0
8552,0
8553,1
8554,1
8555,1
8556,1
8557,1
8558,1
8559,0
8560,1
8561,1
8562,0
8563,1
8564,1
8565,1
8566,1
8567,1
8568,1
8569,0
8570,1
8571,1
8572,0
8573,1
8574,0
8575,1
8576,0
8577,0
8578,0
8579,1
8580,1
8581,1
8582,1
8583,1
8584,1
8585,1
8586,1
8587,0
8588,0
8589,0
8590,1
8591,1
8592,1
8593,1
8594,0
8595,0
